"type=image
",
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/85.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/80.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/86.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/83.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/97.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/100.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/98.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/91.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/87.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/82.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/84.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/89.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/79.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/81.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/94.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/003/88.jpg,25
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/93.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/92.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/77.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/76.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/90.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/95.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/99.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/96.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/78.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/85.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/80.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/86.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/83.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/97.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/100.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/98.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/91.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/87.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/82.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/84.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/89.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/79.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/81.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/94.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/029/88.jpg,26
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/93.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/92.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/77.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/76.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/90.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/95.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/99.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/96.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/78.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/85.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/80.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/86.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/83.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/97.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/100.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/98.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/91.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/87.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/82.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/84.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/89.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/79.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/81.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/94.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/010/88.jpg,27
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/93.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/92.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/77.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/76.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/90.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/95.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/99.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/96.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/78.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/85.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/80.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/86.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/83.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/97.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/100.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/98.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/91.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/87.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/82.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/84.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/89.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/79.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/81.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/94.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/026/88.jpg,28
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/93.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/92.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/77.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/76.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/90.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/95.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/99.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/96.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/78.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/85.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/80.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/86.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/83.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/97.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/100.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/98.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/91.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/87.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/82.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/84.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/89.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/79.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/81.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/94.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/validation/019/88.jpg,29
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/93.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/92.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/77.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/76.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/90.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/95.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/99.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/96.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/78.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/85.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/80.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/86.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/83.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/97.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/100.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/98.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/91.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/87.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/82.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/84.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/89.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/79.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/81.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/94.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/012/88.jpg,30
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/93.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/92.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/77.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/76.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/90.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/95.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/99.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/96.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/78.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/85.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/80.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/86.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/83.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/97.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/100.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/98.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/91.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/87.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/82.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/84.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/89.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/79.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/81.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/94.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/008/88.jpg,31
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/93.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/92.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/77.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/76.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/90.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/95.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/99.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/96.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/78.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/85.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/80.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/86.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/83.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/97.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/100.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/98.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/91.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/87.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/82.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/84.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/89.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/79.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/81.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/94.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/025/88.jpg,32
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/93.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/92.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/77.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/76.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/90.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/95.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/99.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/96.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/78.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/85.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/80.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/86.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/83.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/97.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/100.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/98.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/91.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/87.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/82.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/84.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/89.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/79.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/81.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/94.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/020/88.jpg,33
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/93.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/92.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/77.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/76.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/90.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/95.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/99.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/96.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/78.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/85.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/80.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/86.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/83.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/97.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/100.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/98.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/91.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/87.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/82.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/84.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/89.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/79.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/81.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/94.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/001/88.jpg,34
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/93.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/92.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/77.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/76.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/90.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/95.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/99.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/96.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/78.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/85.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/80.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/86.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/83.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/97.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/100.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/98.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/91.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/87.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/82.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/84.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/89.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/79.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/81.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/94.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/022/88.jpg,35
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/93.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/92.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/77.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/76.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/90.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/95.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/99.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/96.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/78.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/85.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/80.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/86.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/83.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/97.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/100.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/98.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/91.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/87.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/82.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/84.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/89.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/79.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/81.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/94.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/005/88.jpg,36
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/93.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/92.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/77.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/76.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/90.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/95.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/99.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/96.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/78.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/85.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/80.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/86.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/83.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/97.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/100.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/98.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/91.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/87.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/82.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/84.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/89.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/79.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/81.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/94.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/021/88.jpg,37
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/93.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/92.jpg,38
